filepath,song_id,track_id,artist_name,title,release,text_blob,weak_label,audio_vec
C:\Users\mshakur\Downloads\Modelling\deep_learning\millionsongsubset\A\I\P\TRAIPUM128F92DCC5E.h5,SOTRCLJ12AB0182F40,,Sunnyland Slim,No More Troubles,Chicago Blues Festival 1974 With Jimmy Dawkins,Sunnyland Slim No More Troubles Chicago Blues Festival 1974 With Jimmy Dawkins,Sunnyland Slim,"[ 3.4471136e+02  1.0810500e+02 -1.4165000e+01  7.0000000e+00
  1.0000000e+00  3.0000000e+00  3.8171207e+01 -1.0259152e+02
  3.1826612e+01 -2.5767553e+00 -3.8987106e+01 -1.1425195e+00
  1.8177240e+01  1.0862287e+00 -1.1093082e+01 -7.8357520e+00
 -3.3866773e+00 -1.3468144e+00  5.5173621e+00  4.3023762e+01
  5.9120655e+01  3.7263737e+01  3.3671577e+01  2.6159519e+01
  2.6086737e+01  2.0205656e+01  2.4217743e+01  1.6115372e+01
  1.6140575e+01  1.9740372e+01  3.9684781e-01  4.3632030e-01
  5.0125575e-01  2.7974105e-01  2.9949960e-01  2.9304063e-01
  2.3295298e-01  4.4653705e-01  1.7892191e-01  1.9795379e-01
  2.2261992e-01  2.5861275e-01  3.1862673e-01  3.2841662e-01
  3.5369769e-01  2.6351944e-01  2.7802062e-01  2.8773457e-01
  2.2302611e-01  3.5084859e-01  1.5606783e-01  2.1404266e-01
  2.3564611e-01  2.5632316e-01]"
C:\Users\mshakur\Downloads\Modelling\deep_learning\millionsongsubset\A\I\P\TRAIPWD128F4247FEF.h5,SOAZHQF12A8C13460C,,Stew,L.A. Arteest Café,Something Deeper Than These Changes,Stew L.A. Arteest Café Something Deeper Than These Changes,Stew,"[ 2.9907547e+02  1.1736700e+02 -1.4023000e+01  4.0000000e+00
  0.0000000e+00  4.0000000e+00  3.9243156e+01 -1.5436800e+01
 -6.6494164e+01 -2.9571526e+01  5.3592701e+00  6.4211054e+00
 -3.3775085e+01 -1.2291499e+01  2.2316183e+01 -5.6348162e+00
  7.9584450e-02  6.6733294e+00  4.2487993e+00  4.2805016e+01
  3.9999710e+01  4.0525452e+01  3.0746063e+01  2.8694658e+01
  2.3806753e+01  2.7813383e+01  2.0710974e+01  1.9687983e+01
  1.8989651e+01  1.7538418e+01  4.6583948e-01  2.4414884e-01
  5.2153260e-01  1.5380101e-01  2.4427091e-01  1.1067140e-01
  1.8972909e-01  3.5935619e-01  1.5121321e-01  3.8455936e-01
  1.5712124e-01  3.2594398e-01  3.5818884e-01  2.2407585e-01
  3.6213723e-01  1.3759524e-01  2.9748026e-01  1.2709475e-01
  2.1949343e-01  3.4312969e-01  1.4398871e-01  3.4759983e-01
  1.8096650e-01  2.8860918e-01]"
C:\Users\mshakur\Downloads\Modelling\deep_learning\millionsongsubset\A\I\P\TRAIPZK12903CE9F24.h5,SOQUORP12AB018BD93,,Cauda Pavonis,Juggernaut,The Gothic Sounds of Nightbreed Volume 5,Cauda Pavonis Juggernaut The Gothic Sounds of Nightbreed Volume 5,Cauda Pavonis,"[ 2.05113022e+02  1.80203003e+02 -3.69700003e+00  7.00000000e+00
  1.00000000e+00  4.00000000e+00  5.21995354e+01  4.65137959e+00
 -1.02949963e+01 -1.95773335e+01 -2.16547737e+01 -2.95026379e+01
  1.78945625e+00  1.48281419e+00  4.92856407e+00  5.57995605e+00
 -1.91081285e+00 -1.18129647e+00  2.22052789e+00  2.79251919e+01
  2.40895309e+01  2.52322521e+01  2.44072380e+01  1.96328087e+01
  1.61890564e+01  1.55917902e+01  1.41696129e+01  1.16611624e+01
  1.10148582e+01  1.03066025e+01  5.92222691e-01  5.61416686e-01
  4.32404369e-01  2.59510934e-01  2.61487693e-01  2.73103833e-01
  3.69162560e-01  6.16203547e-01  4.07185793e-01  3.79345626e-01
  3.59912574e-01  2.62210369e-01  3.31291288e-01  3.29631150e-01
  2.74276584e-01  2.39224106e-01  1.97919428e-01  2.24586576e-01
  2.25712016e-01  3.14412326e-01  2.95742124e-01  3.23136449e-01
  3.01522195e-01  2.17154011e-01]"
C:\Users\mshakur\Downloads\Modelling\deep_learning\millionsongsubset\A\I\P\TRAIPZU128F42418F0.h5,SOEWBVN12A8AE48CB0,,Twista,Had To Call (featuring Snoop Dogg & Sleepy Eyed Jones)  (Explicit Chopped & Screwed Version),The Day After,Twista Had To Call (featuring Snoop Dogg & Sleepy Eyed Jones)  (Explicit Chopped & Screwed Version) The Day After,Twista,"[ 2.59369354e+02  1.14751999e+02 -6.94500017e+00  0.00000000e+00
  1.00000000e+00  4.00000000e+00  4.40252953e+01  3.77641716e+01
 -3.71772499e+01  5.79705667e+00  1.27298012e+01  1.27360678e+01
 -1.50279255e+01 -7.85136938e+00 -7.87486029e+00  1.30269175e+01
 -5.71922684e+00  4.00581217e+00  4.23081779e+00  5.62454834e+01
  3.84748840e+01  5.21677208e+01  3.16152477e+01  4.61592751e+01
  2.35462952e+01  3.84487457e+01  2.42462254e+01  2.78506660e+01
  2.48996983e+01  1.58366919e+01  5.98432660e-01  5.40257156e-01
  4.19604689e-01  3.97767156e-01  4.30189401e-01  3.14859241e-01
  3.69762808e-01  4.17897493e-01  3.75653356e-01  3.71384889e-01
  3.01097304e-01  3.20781916e-01  3.33262444e-01  2.76029766e-01
  3.01297516e-01  2.77810901e-01  3.13613355e-01  2.61284381e-01
  2.95206457e-01  3.09685767e-01  3.02998722e-01  3.15176398e-01
  2.59139985e-01  2.82127887e-01]"
C:\Users\mshakur\Downloads\Modelling\deep_learning\millionsongsubset\A\I\P\TRAIPZY128E0787299.h5,SOQRTCV12A67020430,,Geddy Lee,Runaway Train (LP Version),My Favorite Headache,Geddy Lee Runaway Train (LP Version) My Favorite Headache,Geddy Lee,"[ 2.71464050e+02  1.19953003e+02 -5.95599985e+00  0.00000000e+00
  1.00000000e+00  3.00000000e+00  4.88593636e+01  1.42773466e+01
  1.52972860e+01  1.36664116e+00 -2.64242554e+01 -1.84068108e+01
  1.34361925e+01 -2.73365808e+00 -2.01307917e+00  6.59184903e-02
  1.08611441e+00  4.77428102e+00  4.65820694e+00  3.33683052e+01
  3.62249680e+01  2.64322300e+01  2.43466454e+01  2.30723362e+01
  1.74038048e+01  1.67475262e+01  1.33073549e+01  1.29350491e+01
  1.19285917e+01  1.29983768e+01  3.33469599e-01  2.68731147e-01
  3.99122864e-01  2.50680059e-01  4.92574215e-01  2.09315091e-01
  2.30687350e-01  4.63430643e-01  2.35405102e-01  2.54577845e-01
  2.00759128e-01  4.55374688e-01  2.72779644e-01  2.10038841e-01
  3.15848291e-01  1.76551580e-01  3.99111420e-01  1.66353166e-01
  1.79321930e-01  3.84913534e-01  1.81077570e-01  2.65279233e-01
  2.09675387e-01  2.96998084e-01]"
C:\Users\mshakur\Downloads\Modelling\deep_learning\millionsongsubset\A\I\Q\TRAIQAH128F93402D2.h5,SOYLVTU12AB0181B08,,Planetakis,Letters to Norway,Out of the Club Into the Night,Planetakis Letters to Norway Out of the Club Into the Night,Planetakis,"[ 2.3473587e+02  1.3793600e+02 -2.0190001e+00  0.0000000e+00
  1.0000000e+00  4.0000000e+00  5.3909351e+01 -2.0430923e+00
  3.4121365e+01  9.4671166e-01  5.7932301e+00 -2.1429163e+01
 -8.0599041e+00 -4.9124885e+00  6.4789858e+00  7.3994678e-01
  3.0457442e+00 -6.7682323e+00  5.4926624e+00  3.2129173e+01
  3.8323421e+01  3.2397327e+01  2.6518179e+01  2.5193260e+01
  2.1316235e+01  1.9938639e+01  1.3496173e+01  1.4695380e+01
  1.6607712e+01  1.2926201e+01  5.7721299e-01  4.0865585e-01
  3.8050780e-01  3.3908960e-01  4.6970001e-01  4.0713507e-01
  3.0185455e-01  4.2131299e-01  3.1600130e-01  4.9354157e-01
  3.3965066e-01  4.0972987e-01  3.6254969e-01  2.7077907e-01
  2.8528640e-01  2.9677272e-01  2.8146660e-01  3.1200767e-01
  2.1998306e-01  2.7390480e-01  1.9986708e-01  3.4857860e-01
  2.5632277e-01  2.3279656e-01]"
C:\Users\mshakur\Downloads\Modelling\deep_learning\millionsongsubset\A\I\Q\TRAIQBX12903CE8E30.h5,SOLDKTL12AC3DF99EC,,Rick Ross,They Know (Remix),Legendary,Rick Ross They Know (Remix) Legendary,Rick Ross,"[105.40363    121.708       -8.451        7.           1.
   1.          47.470657    46.863895    -4.578785   -25.148418
  21.99418    -15.725206   -13.037606    -1.894067    -4.083059
   7.5806646   -6.422254     4.0724664    2.2634473   46.428753
  37.034637    36.552353    28.606068    22.474012    26.775324
  31.18583     20.199335    23.062675    15.975675    16.559032
   0.3900838    0.43813688   0.32865083   0.32499442   0.32953072
   0.32118994   0.4752933    0.5618464    0.471919     0.4545419
   0.36573184   0.35927096   0.2996457    0.32557356   0.2733732
   0.26337728   0.2436314    0.22707249   0.33179563   0.36758104
   0.28987968   0.30920732   0.2793793    0.30725503]"
C:\Users\mshakur\Downloads\Modelling\deep_learning\millionsongsubset\A\I\Q\TRAIQDI128F92E8E1F.h5,SOQMMLD12AB017F3CC,,Seal,Still Love Remains (Album Version),Human Being,Seal Still Love Remains (Album Version) Human Being,Seal,"[ 3.5476852e+02  1.5373100e+02 -1.1918000e+01  5.0000000e+00
  0.0000000e+00  4.0000000e+00  3.9759762e+01 -6.3371346e+01
 -3.0235889e+01 -2.0661482e+01  7.2684593e+00 -2.3075895e+01
 -1.3113074e+01 -2.6195166e+00  8.1335278e+00 -3.0683786e-01
  1.0517956e+00 -4.1585398e-01  8.2557812e+00  5.5184063e+01
  6.0179768e+01  3.6270000e+01  3.7688236e+01  2.3441149e+01
  2.7524641e+01  1.7788755e+01  1.8750872e+01  1.4912208e+01
  1.4218928e+01  1.7779385e+01  4.4563746e-01  2.7873212e-01
  2.1400705e-01  3.2415408e-01  1.6844210e-01  4.0236053e-01
  1.8803625e-01  3.0343604e-01  2.6315507e-01  1.8597482e-01
  4.2198691e-01  2.4191238e-01  3.4629887e-01  2.7102152e-01
  2.5709963e-01  3.2657778e-01  1.6154189e-01  3.3855227e-01
  1.9609807e-01  3.0521604e-01  3.0341038e-01  2.0635724e-01
  3.6458769e-01  2.4089649e-01]"
C:\Users\mshakur\Downloads\Modelling\deep_learning\millionsongsubset\A\I\Q\TRAIQDV128F92F545A.h5,SOAXHCC12A8C14330F,,The Fureys,The First Leaves Of Autumn,The Fureys Finest,The Fureys The First Leaves Of Autumn The Fureys Finest,The Fureys,"[ 1.98582397e+02  9.48040009e+01 -2.09750004e+01  0.00000000e+00
  1.00000000e+00  4.00000000e+00  3.18198853e+01 -4.73445473e+01
 -1.17304010e+01 -2.43076000e+01 -1.56925154e+01 -7.17046022e+00
  6.69486380e+00 -3.17289144e-01 -2.00211793e-01 -3.08815289e+00
 -3.31035733e+00  9.49228382e+00  4.43584013e+00  4.19414940e+01
  3.55440521e+01  3.66583900e+01  2.76355324e+01  2.45954590e+01
  2.64870796e+01  2.25601463e+01  1.85553436e+01  1.70205078e+01
  1.49042015e+01  1.56968327e+01  4.50005531e-01  2.24672198e-01
  2.63206273e-01  1.62939221e-01  2.61554331e-01  3.11963171e-01
  1.85773477e-01  4.17397797e-01  1.89373851e-01  2.11123392e-01
  1.14828728e-01  2.02819526e-01  3.94221723e-01  2.33167544e-01
  3.11444670e-01  1.95789471e-01  3.10534894e-01  3.55723798e-01
  1.91689789e-01  3.65021288e-01  1.91691548e-01  3.00723046e-01
  1.83030039e-01  2.49366596e-01]"
C:\Users\mshakur\Downloads\Modelling\deep_learning\millionsongsubset\A\I\Q\TRAIQGR128F4287DF7.h5,SOWTOPX12AF72A7A17,,Jim Jones / Max B,Bright Lights_ Big City,Jim Jones / Hustler's P.O.M.E. (Product Of My Environment),Jim Jones / Max B Bright Lights_ Big City Jim Jones / Hustler's P.O.M.E. (Product Of My Environment),Jim Jones / Max B,"[ 2.5639139e+02  1.0675600e+02 -6.8880000e+00  1.0000000e+00
  0.0000000e+00  5.0000000e+00  4.6923111e+01  4.9449581e+01
  4.5175056e+00 -2.0523984e+00 -1.5982289e+01 -1.3632023e+01
  2.6951988e+00  5.5742116e+00  9.1340709e-01  6.0094988e-01
 -2.9441531e+00 -5.6466327e+00  3.3238459e+00  4.6372028e+01
  3.6766190e+01  3.7626102e+01  2.8650061e+01  3.1351051e+01
  2.6275070e+01  2.9694086e+01  2.1823311e+01  2.0446905e+01
  1.8648516e+01  1.5384787e+01  4.4355661e-01  8.9561886e-01
  4.8422989e-01  5.2659118e-01  4.5484442e-01  3.7773639e-01
  2.0979862e-01  2.2074848e-01  1.8866119e-01  1.7663527e-01
  1.4039844e-01  1.6968799e-01  2.3655568e-01  2.2403848e-01
  3.8442826e-01  3.8234851e-01  3.1215119e-01  3.2943410e-01
  2.4877442e-01  2.5158769e-01  2.2752777e-01  2.2451201e-01
  1.7385793e-01  2.1231940e-01]"
C:\Users\mshakur\Downloads\Modelling\deep_learning\millionsongsubset\A\I\Q\TRAIQKO128F92E5970.h5,SOFLHAS12A8C13851C,,Simply Red,Maybe Someday...,Men And Women,Simply Red Maybe Someday... Men And Women,Simply Red,"[ 2.58089325e+02  8.37300034e+01 -9.38000011e+00  0.00000000e+00
  0.00000000e+00  4.00000000e+00  4.25891190e+01  1.09074049e+01
 -1.13883743e+01  9.01924324e+00 -9.20280170e+00 -1.01996529e+00
 -6.67776406e-01 -6.39136839e+00  2.97761774e+00 -1.91415715e+00
  3.83281422e+00  1.24540329e+01  5.00638723e+00  4.77054596e+01
  4.38416557e+01  4.11023140e+01  2.85037403e+01  3.64950829e+01
  2.41772995e+01  2.05528793e+01  1.53894415e+01  1.78713779e+01
  1.93089905e+01  1.37279987e+01  5.84700882e-01  2.69039273e-01
  2.43780971e-01  2.33969793e-01  2.58675218e-01  4.61703926e-01
  2.29483381e-01  2.59531736e-01  2.29838371e-01  3.00693363e-01
  2.28024170e-01  2.26799101e-01  3.47651631e-01  2.21784994e-01
  2.58089870e-01  2.43683144e-01  2.49188870e-01  3.97509843e-01
  2.25610986e-01  2.38715261e-01  2.30678290e-01  3.35234344e-01
  2.10625336e-01  2.22724050e-01]"
C:\Users\mshakur\Downloads\Modelling\deep_learning\millionsongsubset\A\I\Q\TRAIQLE128F93167E7.h5,SOUFQJU12A58A80EAC,,Juana Molina,j Uh!,Tres Cosas,Juana Molina j Uh! Tres Cosas,Juana Molina,"[ 2.1326321e+02  4.6867001e+01 -1.9775000e+01  2.0000000e+00
  1.0000000e+00  1.0000000e+00  3.1806362e+01 -1.2069269e+02
 -7.2975647e+01 -3.3156010e+01 -6.6357031e+00 -2.2672629e+00
 -6.5080462e+00 -1.5285647e+01  5.7147679e+00 -1.2798426e+01
 -6.4283514e+00  9.9834604e+00  4.3580298e+00  3.8021488e+01
  2.4598625e+01  3.0378748e+01  1.7643427e+01  3.1334089e+01
  1.8728487e+01  2.2006674e+01  1.6399281e+01  1.8045595e+01
  1.6655354e+01  1.1413648e+01  2.1606572e-01  5.0928366e-01
  4.4798467e-01  1.6817525e-01  4.9299562e-01  1.7749289e-01
  1.4489047e-01  3.3719057e-01  1.8969551e-01  4.1356847e-01
  1.7291676e-01  1.4915882e-01  2.4375089e-01  3.2906166e-01
  2.9985100e-01  1.6860220e-01  3.9449573e-01  1.8997803e-01
  1.9935018e-01  3.2349482e-01  1.6960412e-01  3.2921916e-01
  1.6759141e-01  2.0966941e-01]"
C:\Users\mshakur\Downloads\Modelling\deep_learning\millionsongsubset\A\I\Q\TRAIQLO12903CC4610.h5,SORYMFO12AB0185343,,Bézu,Le clair de lune à maubeuge,Bézu le roi de la fête,Bézu Le clair de lune à maubeuge Bézu le roi de la fête,Bézu,"[155.48036    123.294       -5.772        8.           0.
   4.          47.913357    80.491905    -5.934141     1.1182755
  11.387696     6.0411716  -34.748055     1.5382683    7.6961236
  11.404467    -2.2449713    4.556882     4.1161733   42.70189
  45.145844    59.746494    33.549503    43.19899     28.368387
  28.193096    22.12782     21.551035    29.713474    15.533534
   0.41428623   0.36005187   0.31649375   0.3032093    0.4675009
   0.26919857   0.30734527   0.26684615   0.34885153   0.33288908
   0.2338408    0.48555458   0.32252315   0.27120948   0.27776057
   0.26432297   0.3163658    0.2250426    0.27438992   0.27167305
   0.29669818   0.30745012   0.22477323   0.36845145]"
C:\Users\mshakur\Downloads\Modelling\deep_learning\millionsongsubset\A\I\Q\TRAIQMW128E07854BD.h5,SOGYZOF12A67020D72,,David Meece,Seventy Times Seven (LP Version),David Meece/Chronology,David Meece Seventy Times Seven (LP Version) David Meece/Chronology,David Meece,"[ 2.6801587e+02  1.1943700e+02 -1.3474000e+01  9.0000000e+00
  0.0000000e+00  4.0000000e+00  3.9790497e+01  4.3653099e+01
  2.4240074e+01 -7.0371526e-01  3.9879429e+01 -2.2618187e+01
  2.1479967e+00 -5.8629602e-01 -2.3656950e+00  2.2395999e+00
 -2.2742419e+00 -9.5817059e-01  5.8669720e+00  3.6572506e+01
  3.7547310e+01  3.1223692e+01  3.5481991e+01  2.1113840e+01
  2.6017643e+01  1.7244921e+01  1.8111223e+01  1.5238965e+01
  1.3019187e+01  1.6441698e+01  4.2249265e-01  3.0492541e-01
  4.1417402e-01  2.6235142e-01  4.8205310e-01  4.1399208e-01
  3.3745876e-01  5.0801355e-01  2.6314577e-01  4.1715592e-01
  2.0988248e-01  3.2140112e-01  3.0584615e-01  2.7625972e-01
  3.2426307e-01  2.1970806e-01  3.1665298e-01  3.0149564e-01
  2.5035429e-01  3.4285069e-01  2.0115089e-01  3.1337962e-01
  1.9732755e-01  2.4876690e-01]"
C:\Users\mshakur\Downloads\Modelling\deep_learning\millionsongsubset\A\I\Q\TRAIQNE128F423851B.h5,SOCMXKQ12A8AE47D58,,Ayo,Life Is Real,Joyful,Ayo Life Is Real Joyful,Ayo,"[ 5.3462158e+02  1.2291000e+02 -9.1580000e+00  0.0000000e+00
  1.0000000e+00  4.0000000e+00  4.4019459e+01  1.8905975e+01
 -6.2518475e+01 -4.9269137e+00  2.1427328e+01 -1.5552860e+01
  2.6797466e+00 -3.5513774e-01 -3.9668818e+00  8.3170153e-02
  4.5523882e+00  9.6315136e+00  5.4056206e+00  4.6237564e+01
  5.5467079e+01  3.6079563e+01  2.9103495e+01  3.1042727e+01
  2.6108154e+01  2.2937078e+01  1.8537912e+01  1.9766680e+01
  1.7825878e+01  1.8375725e+01  6.7993444e-01  6.0453558e-01
  4.9179918e-01  4.3197456e-01  4.5428973e-01  3.5277894e-01
  3.9571130e-01  4.6255195e-01  3.6503556e-01  4.9427721e-01
  3.4464192e-01  3.6209762e-01  3.0906013e-01  3.1685999e-01
  3.3048436e-01  2.9821354e-01  2.8238544e-01  2.3638140e-01
  2.2434755e-01  2.7614468e-01  2.5425631e-01  3.1360206e-01
  2.6398069e-01  2.9677227e-01]"
C:\Users\mshakur\Downloads\Modelling\deep_learning\millionsongsubset\A\I\Q\TRAIQNF128F428386A.h5,SOVEIBB12A8C13E5C3,,Red Hot Chili Peppers,Snow [Hey Oh] [Live Version],Snow [Hey Oh] [Live],Red Hot Chili Peppers Snow [Hey Oh] [Live Version] Snow [Hey Oh] [Live],Red Hot Chili Peppers,"[ 3.1955545e+02  1.0657500e+02 -4.1440001e+00  8.0000000e+00
  0.0000000e+00  4.0000000e+00  4.9805042e+01  2.7604393e+01
  2.9234064e+01  7.8504366e-01 -1.1410501e+01 -1.0496504e+01
 -1.2082761e+01  2.4984484e+00 -3.4326775e+00 -1.8059266e+00
  2.7702739e+00  4.8931298e+00  5.4998255e+00  3.9628883e+01
  4.5747162e+01  2.7811081e+01  2.7741627e+01  2.0993948e+01
  1.9462608e+01  1.7383018e+01  1.7740253e+01  1.3566193e+01
  1.1769339e+01  1.2452168e+01  4.5692560e-01  5.7180756e-01
  3.1772619e-01  3.9570636e-01  3.9059326e-01  2.9649007e-01
  4.2640179e-01  2.8686011e-01  4.5513791e-01  2.7470139e-01
  3.6708829e-01  5.0316763e-01  2.5824362e-01  3.3727348e-01
  2.1910757e-01  2.6527587e-01  3.0086941e-01  2.0792374e-01
  2.9812148e-01  2.2338670e-01  3.2610911e-01  2.0381166e-01
  2.7851731e-01  3.3719590e-01]"
C:\Users\mshakur\Downloads\Modelling\deep_learning\millionsongsubset\A\I\Q\TRAIQQM128F429596C.h5,SOYDMDZ12A8C13B65F,,Mothers Pride,Silence,Halfpastheartache,Mothers Pride Silence Halfpastheartache,Mothers Pride,"[ 2.4471465e+02  7.9251999e+01 -6.1550002e+00  7.0000000e+00
  1.0000000e+00  4.0000000e+00  4.4227634e+01 -3.0977676e+01
 -2.0794483e+01  5.9674406e+00 -1.7866741e+01  9.0714321e+00
  9.2619514e+00 -7.3846097e+00  1.0019389e+01 -7.8122306e+00
 -1.1671836e+01  1.6278313e+00  7.2498703e+00  4.8686493e+01
  5.0748390e+01  5.4747814e+01  3.4422569e+01  4.4067875e+01
  2.2129496e+01  3.0608130e+01  1.9439629e+01  2.0645882e+01
  2.2070515e+01  1.7376108e+01  3.3240682e-01  2.2821598e-01
  3.1055474e-01  1.3701923e-01  2.5047484e-01  1.0234172e-01
  2.4440680e-01  4.7768196e-01  1.6368343e-01  1.8647781e-01
  1.1342308e-01  3.6870414e-01  3.6068586e-01  2.3563343e-01
  3.3438420e-01  1.4634205e-01  3.1232542e-01  1.1689449e-01
  2.6694974e-01  3.9628559e-01  1.5150796e-01  2.3689424e-01
  1.3333674e-01  3.5983807e-01]"
C:\Users\mshakur\Downloads\Modelling\deep_learning\millionsongsubset\A\I\Q\TRAIQUG128F92F946E.h5,SOGLNWB12A8C142D82,,Byzantine,Absolute Horizon,Oblivion Beckons,Byzantine Absolute Horizon Oblivion Beckons,Byzantine,"[ 3.0001587e+02  1.9801601e+02 -5.6630001e+00  0.0000000e+00
  1.0000000e+00  4.0000000e+00  4.8731480e+01  4.0001137e+01
  3.9376820e+01  7.7701106e+00 -3.6263851e+01 -2.2466173e+01
  1.5225951e+01  6.4169202e+00  8.6076050e+00  7.5374212e+00
 -1.4012960e+00 -2.1770394e-01  8.9731302e+00  4.3493267e+01
  3.1144226e+01  3.2083820e+01  3.1465809e+01  2.7705420e+01
  2.1116514e+01  1.9198856e+01  2.0722042e+01  1.4912683e+01
  1.6014214e+01  1.4887201e+01  7.0810044e-01  6.9671428e-01
  4.2601034e-01  2.9746583e-01  3.3842030e-01  3.5825673e-01
  4.1093478e-01  4.5004657e-01  4.4666356e-01  4.2840269e-01
  3.8300103e-01  4.0036955e-01  2.8501400e-01  2.8425717e-01
  2.7804962e-01  1.8822029e-01  2.1221560e-01  2.1481106e-01
  2.5862885e-01  2.8512374e-01  2.8884533e-01  2.9588610e-01
  2.6945949e-01  2.8314027e-01]"
C:\Users\mshakur\Downloads\Modelling\deep_learning\millionsongsubset\A\I\Q\TRAIQUW128F4221467.h5,SOJFLBP12A81C22DB2,,Halfway to Gone,Turnpike,Halfway to Gone,Halfway to Gone Turnpike Halfway to Gone,Halfway to Gone,"[ 2.55424850e+02  1.22624001e+02 -5.54400015e+00  6.00000000e+00
  0.00000000e+00  4.00000000e+00  5.03304787e+01  4.37866745e+01
  9.88183975e+00 -1.48751650e+01 -6.78338776e+01 -2.40375767e+01
 -7.06656754e-01  3.20633340e+00  4.63870430e+00  1.19759130e+00
  1.62660909e+00  1.24594069e+01  4.08515310e+00  2.78882713e+01
  2.85132790e+01  1.83345490e+01  2.01068325e+01  1.39660025e+01
  1.53953838e+01  1.62469482e+01  1.13544655e+01  1.09534235e+01
  9.31323624e+00  1.47298412e+01  3.74593258e-01  5.38351178e-01
  3.50990087e-01  2.61517853e-01  3.43595237e-01  3.05509925e-01
  3.54063481e-01  3.87021840e-01  4.05869037e-01  2.23204359e-01
  2.10829362e-01  4.78125006e-01  2.14155763e-01  3.65671188e-01
  2.38077581e-01  1.86159998e-01  3.16524655e-01  2.47671455e-01
  2.63567150e-01  3.49485010e-01  2.72321165e-01  1.63353369e-01
  1.69530839e-01  3.41968834e-01]"
C:\Users\mshakur\Downloads\Modelling\deep_learning\millionsongsubset\A\I\Q\TRAIQVJ128F93235B3.h5,SODVGUA12AB017D708,,Robben Ford,Spoonful,Soul On Ten,Robben Ford Spoonful Soul On Ten,Robben Ford,"[ 3.67986481e+02  1.26419998e+02 -6.62599993e+00  2.00000000e+00
  1.00000000e+00  4.00000000e+00  4.78307076e+01 -1.34915781e+00
  3.40712700e+01  6.59619474e+00 -1.67722492e+01 -1.58167620e+01
  1.24229650e+01 -5.02577019e+00  1.14146776e+01  4.70884275e+00
  1.85773429e-02 -3.28279853e+00  3.97005463e+00  3.16865902e+01
  4.25020828e+01  3.11297550e+01  2.44362850e+01  2.49150620e+01
  2.72200966e+01  1.72212620e+01  1.79211025e+01  1.52435255e+01
  1.64080143e+01  1.71322689e+01  3.88839066e-01  3.96609366e-01
  4.47623432e-01  2.96201557e-01  5.35657048e-01  2.86275774e-01
  2.82589853e-01  3.15606236e-01  3.57285947e-01  3.99649233e-01
  4.43900794e-01  4.60868746e-01  2.81177253e-01  2.70276189e-01
  3.29911947e-01  2.17211738e-01  3.48390609e-01  2.18705446e-01
  2.08581418e-01  2.62189388e-01  2.61073738e-01  2.81136662e-01
  3.44372362e-01  3.07457775e-01]"
